Age,Gender,High_School_GPA,University_Ranking,University_GPA,Field_of_Study,Internships_Completed,Projects_Completed,Certifications,Soft_Skills_Score,Starting_Salary,Current_Job_Level
24.0,1,2.11,892.0,3.78,6,4.0,8.0,4.0,6.0,52200.0,0
24.0,0,2.63,592.0,2.65,3,3.0,3.0,2.0,1.0,37500.0,0
23.0,0,2.3,76.0,3.13,3,3.0,5.0,4.0,3.0,55200.0,0
23.0,0,3.16,788.0,2.8,6,3.0,3.0,2.0,4.0,44300.0,3
19.0,0,3.32,914.0,2.15,2,0.0,3.0,0.0,10.0,49400.0,1
27.0,1,3.44,950.0,2.73,5,1.0,1.0,5.0,7.0,61200.0,0
23.0,1,2.51,780.0,2.82,4,2.0,9.0,1.0,3.0,41900.0,0
21.0,1,2.18,624.0,3.79,6,1.0,1.0,5.0,4.0,25000.0,2
29.0,1,2.16,921.0,2.65,4,4.0,1.0,1.0,7.0,47400.0,2
20.0,1,2.85,316.0,2.76,3,1.0,1.0,2.0,4.0,57400.0,2
28.0,0,3.89,500.0,3.57,3,2.0,7.0,1.0,9.0,76200.0,2
19.0,2,2.44,75.0,3.52,1,0.0,9.0,4.0,6.0,66100.0,2
18.0,1,2.51,726.0,3.6,1,4.0,3.0,1.0,2.0,45000.0,0
28.0,1,2.2,366.0,3.91,3,0.0,3.0,1.0,1.0,57200.0,0
28.0,0,3.21,546.0,3.59,1,4.0,9.0,5.0,8.0,46300.0,3
22.0,1,3.36,653.0,2.82,1,2.0,9.0,1.0,3.0,63300.0,0
19.0,0,3.29,678.0,3.64,1,0.0,2.0,3.0,7.0,47600.0,1
19.0,0,3.72,396.0,3.02,3,2.0,4.0,2.0,4.0,61300.0,2
24.0,0,2.97,231.0,2.56,2,2.0,3.0,0.0,3.0,75000.0,2
25.0,1,2.27,804.0,2.61,2,1.0,6.0,0.0,9.0,88200.0,2
27.0,0,2.58,28.0,2.45,5,4.0,9.0,3.0,6.0,27600.0,0
25.0,1,3.32,475.0,2.29,0,3.0,6.0,5.0,6.0,25000.0,0
21.0,0,3.23,295.0,2.37,1,3.0,5.0,3.0,6.0,35900.0,3
18.0,1,3.06,845.0,2.13,2,0.0,6.0,0.0,3.0,49100.0,0
28.0,1,3.37,427.0,3.78,0,2.0,6.0,4.0,6.0,42100.0,0
24.0,0,3.27,872.0,3.86,6,1.0,7.0,0.0,4.0,68700.0,2
18.0,0,3.76,91.0,3.17,1,4.0,0.0,0.0,2.0,38100.0,2
28.0,0,3.17,115.0,3.68,2,0.0,2.0,2.0,3.0,33300.0,0
21.0,0,3.56,159.0,2.37,2,2.0,2.0,0.0,4.0,70100.0,0
25.0,0,2.5,258.0,3.8,4,3.0,4.0,0.0,1.0,58200.0,0
19.0,1,3.36,373.0,3.01,2,3.0,9.0,1.0,7.0,54500.0,3
23.0,0,3.8,850.0,2.13,4,4.0,6.0,3.0,5.0,33300.0,3
23.0,0,2.77,90.0,2.28,0,4.0,9.0,0.0,9.0,66100.0,3
29.0,0,3.56,757.0,2.62,4,4.0,5.0,0.0,6.0,46600.0,3
26.0,0,3.45,298.0,2.09,6,0.0,3.0,4.0,8.0,52000.0,2
22.0,1,2.12,31.0,2.62,5,4.0,5.0,0.0,9.0,55100.0,3
27.0,0,3.16,829.0,2.12,1,0.0,6.0,2.0,6.0,70800.0,0
21.0,1,2.26,358.0,2.47,2,1.0,3.0,5.0,7.0,56700.0,0
22.0,1,3.93,824.0,2.53,5,2.0,7.0,4.0,6.0,39700.0,2
29.0,0,3.62,470.0,3.99,3,3.0,4.0,0.0,6.0,49900.0,3
29.0,1,2.22,740.0,2.47,1,0.0,2.0,5.0,2.0,60200.0,2
27.0,0,2.24,851.0,2.48,3,2.0,1.0,2.0,5.0,75500.0,0
28.0,1,3.19,128.0,3.37,5,4.0,0.0,3.0,6.0,43900.0,3
22.0,1,2.69,782.0,3.72,0,3.0,3.0,0.0,10.0,42600.0,2
25.0,0,2.07,270.0,2.77,2,0.0,1.0,3.0,5.0,61400.0,2
27.0,0,3.08,498.0,3.75,1,4.0,2.0,0.0,4.0,36700.0,2
29.0,0,2.78,413.0,2.68,1,2.0,0.0,4.0,6.0,40500.0,2
25.0,0,2.2,209.0,2.39,2,1.0,5.0,4.0,6.0,50400.0,0
19.0,0,3.6,690.0,2.66,5,2.0,3.0,5.0,8.0,56600.0,0
24.0,1,3.83,306.0,3.22,6,0.0,4.0,2.0,8.0,65300.0,1
25.0,1,3.51,191.0,2.73,0,1.0,7.0,1.0,10.0,52500.0,0
28.0,1,3.64,357.0,3.35,2,1.0,3.0,5.0,1.0,51300.0,2
23.0,0,2.43,457.0,2.47,4,4.0,5.0,5.0,2.0,58600.0,0
22.0,0,2.53,449.0,3.4,1,2.0,2.0,2.0,1.0,27000.0,3
28.0,1,2.42,68.0,2.69,6,0.0,7.0,0.0,10.0,51200.0,2
26.0,0,3.53,839.0,2.91,1,1.0,2.0,3.0,7.0,74200.0,2
20.0,0,3.9,779.0,3.12,3,4.0,6.0,3.0,8.0,61700.0,0
29.0,1,3.43,782.0,3.37,1,1.0,6.0,0.0,3.0,49600.0,0
27.0,1,3.76,874.0,2.48,0,2.0,2.0,1.0,3.0,61000.0,2
21.0,0,3.28,467.0,3.67,2,3.0,2.0,1.0,7.0,31500.0,0
26.0,0,2.78,360.0,3.44,1,0.0,9.0,1.0,8.0,56500.0,2
23.0,0,2.85,387.0,2.47,4,3.0,9.0,0.0,6.0,49500.0,2
25.0,1,2.15,128.0,3.95,3,2.0,7.0,4.0,8.0,51500.0,3
24.0,2,2.06,776.0,3.33,3,3.0,2.0,5.0,2.0,44500.0,0
28.0,1,3.39,733.0,2.9,2,2.0,1.0,4.0,7.0,71100.0,2
19.0,1,2.88,754.0,2.32,3,2.0,4.0,0.0,5.0,42600.0,2
20.0,2,3.1,485.0,3.07,5,4.0,6.0,4.0,6.0,34000.0,0
18.0,1,3.12,244.0,2.33,2,3.0,7.0,1.0,7.0,27800.0,2
26.0,0,2.55,939.0,2.86,0,1.0,0.0,4.0,9.0,25000.0,0
24.0,1,2.95,905.0,2.82,2,2.0,1.0,0.0,7.0,53300.0,0
18.0,0,2.94,19.0,3.44,6,3.0,6.0,5.0,1.0,38200.0,0
20.0,0,2.78,396.0,2.38,3,1.0,8.0,4.0,5.0,30500.0,0
21.0,1,3.64,667.0,3.64,3,0.0,2.0,4.0,4.0,46000.0,3
21.0,0,2.9,229.0,2.65,4,1.0,7.0,4.0,8.0,60300.0,0
22.0,1,3.21,368.0,2.89,1,3.0,9.0,4.0,7.0,48500.0,0
20.0,0,3.79,58.0,3.54,6,3.0,2.0,5.0,4.0,52000.0,0
20.0,1,3.73,281.0,3.25,5,1.0,3.0,0.0,3.0,67600.0,2
18.0,1,3.78,557.0,2.62,1,1.0,1.0,2.0,6.0,62400.0,2
24.0,1,2.54,102.0,2.77,2,2.0,8.0,4.0,8.0,51700.0,0
28.0,1,2.07,48.0,2.61,0,3.0,4.0,2.0,3.0,35200.0,0
27.0,0,2.52,562.0,3.19,4,2.0,4.0,5.0,5.0,41800.0,3
18.0,1,2.56,593.0,2.67,3,2.0,3.0,0.0,10.0,50400.0,0
19.0,1,3.82,812.0,3.45,5,0.0,4.0,3.0,1.0,60800.0,0
21.0,1,3.3,59.0,3.16,5,3.0,0.0,2.0,10.0,55100.0,0
21.0,1,2.16,161.0,2.29,0,2.0,9.0,0.0,10.0,40700.0,0
22.0,0,2.27,103.0,2.62,2,0.0,9.0,3.0,8.0,56000.0,2
28.0,2,2.31,846.0,2.44,2,2.0,5.0,4.0,7.0,75600.0,2
19.0,1,3.26,412.0,2.78,6,2.0,3.0,5.0,8.0,54400.0,0
21.0,0,3.47,786.0,3.03,1,3.0,3.0,5.0,2.0,59200.0,0
18.0,0,3.72,183.0,3.01,3,1.0,4.0,0.0,7.0,44800.0,0
19.0,1,3.88,417.0,3.51,5,1.0,0.0,1.0,4.0,47100.0,2
18.0,0,2.4,116.0,2.38,3,3.0,3.0,3.0,2.0,25000.0,2
27.0,0,2.62,874.0,3.89,5,1.0,9.0,1.0,9.0,52100.0,1
27.0,0,2.48,399.0,2.69,0,4.0,2.0,5.0,5.0,25000.0,2
21.0,0,2.72,957.0,2.6,6,1.0,4.0,5.0,7.0,27200.0,2
21.0,1,3.83,779.0,3.37,4,2.0,9.0,4.0,4.0,55000.0,2
24.0,0,3.15,676.0,3.61,2,2.0,4.0,4.0,10.0,35200.0,0
27.0,0,3.48,655.0,2.76,6,0.0,7.0,2.0,4.0,25000.0,2
28.0,0,2.98,437.0,3.49,3,3.0,0.0,5.0,3.0,51000.0,0
28.0,0,2.06,318.0,3.77,4,0.0,2.0,4.0,1.0,26900.0,2
26.0,1,2.13,816.0,3.53,1,2.0,4.0,2.0,2.0,65800.0,0
26.0,2,3.08,606.0,2.07,0,2.0,2.0,3.0,9.0,57100.0,0
22.0,0,3.44,250.0,3.65,2,0.0,5.0,1.0,1.0,77400.0,2
27.0,1,2.43,911.0,3.55,2,4.0,9.0,3.0,5.0,55900.0,2
18.0,1,3.44,447.0,3.34,2,1.0,2.0,1.0,2.0,78300.0,2
18.0,0,3.62,497.0,3.52,1,4.0,5.0,0.0,4.0,35500.0,2
23.0,1,2.82,343.0,3.96,3,4.0,7.0,3.0,7.0,40900.0,0
19.0,1,3.49,427.0,2.86,3,4.0,3.0,0.0,5.0,54400.0,3
25.0,1,2.81,818.0,2.13,6,4.0,7.0,1.0,1.0,48100.0,0
26.0,1,3.36,828.0,2.92,4,1.0,6.0,5.0,3.0,52200.0,0
21.0,1,3.53,240.0,2.09,5,3.0,3.0,5.0,10.0,49600.0,0
22.0,1,3.98,59.0,2.59,6,0.0,2.0,2.0,9.0,46900.0,2
28.0,1,2.69,527.0,3.17,3,4.0,4.0,3.0,1.0,35900.0,0
25.0,0,2.82,797.0,2.62,2,4.0,4.0,3.0,10.0,39000.0,0
20.0,0,2.33,203.0,3.37,1,0.0,6.0,2.0,4.0,36600.0,0
22.0,1,2.41,749.0,3.64,3,0.0,0.0,2.0,5.0,35300.0,2
20.0,1,3.39,466.0,2.84,1,3.0,8.0,4.0,10.0,51000.0,2
29.0,0,3.83,296.0,3.8,0,2.0,1.0,5.0,3.0,39200.0,2
27.0,1,2.79,287.0,2.16,2,3.0,8.0,4.0,3.0,42100.0,1
20.0,1,2.36,73.0,3.68,0,2.0,8.0,1.0,1.0,71000.0,3
20.0,1,2.57,726.0,3.66,3,1.0,2.0,5.0,6.0,57200.0,0
29.0,0,2.91,523.0,2.64,6,3.0,6.0,3.0,4.0,62100.0,2
24.0,0,2.58,337.0,2.6,3,1.0,2.0,2.0,8.0,66800.0,2
24.0,0,2.47,737.0,2.61,0,0.0,7.0,2.0,6.0,74700.0,0
24.0,0,3.47,318.0,3.62,1,3.0,7.0,5.0,3.0,49800.0,0
27.0,0,2.02,203.0,3.66,4,0.0,2.0,0.0,7.0,54100.0,2
25.0,1,3.08,231.0,2.66,4,4.0,4.0,4.0,3.0,42300.0,2
22.0,0,3.59,904.0,3.19,3,0.0,6.0,5.0,9.0,37400.0,2
22.0,1,2.53,563.0,2.28,5,4.0,0.0,5.0,8.0,27600.0,0
21.0,0,3.21,57.0,2.94,6,2.0,2.0,0.0,3.0,34800.0,3
24.0,0,3.34,644.0,4.0,0,4.0,0.0,2.0,2.0,42100.0,2
27.0,0,3.31,420.0,2.32,3,2.0,1.0,3.0,3.0,53000.0,3
21.0,1,2.89,915.0,3.9,0,4.0,6.0,3.0,4.0,32900.0,0
19.0,1,2.69,280.0,3.65,0,4.0,6.0,0.0,3.0,35400.0,2
21.0,0,3.67,809.0,3.94,2,1.0,2.0,4.0,9.0,25000.0,2
25.0,0,3.52,305.0,2.36,4,1.0,5.0,1.0,10.0,39700.0,0
26.0,0,2.64,466.0,2.43,5,0.0,5.0,5.0,2.0,50900.0,0
20.0,1,2.21,737.0,2.03,4,1.0,1.0,3.0,8.0,50800.0,0
24.0,0,2.14,174.0,3.45,1,2.0,8.0,1.0,7.0,45200.0,1
29.0,0,2.19,804.0,3.29,5,1.0,7.0,5.0,1.0,46300.0,2
26.0,0,3.17,266.0,2.36,2,0.0,1.0,4.0,6.0,50100.0,0
28.0,0,2.1,247.0,3.58,4,3.0,3.0,0.0,6.0,68700.0,2
21.0,0,2.67,78.0,2.6,0,2.0,8.0,4.0,9.0,44600.0,2
27.0,0,3.51,647.0,2.27,6,3.0,3.0,2.0,10.0,47900.0,0
20.0,0,2.59,652.0,2.85,6,2.0,6.0,4.0,8.0,30600.0,1
22.0,2,3.53,854.0,2.18,2,0.0,4.0,0.0,7.0,57100.0,3
18.0,1,3.49,253.0,2.53,6,1.0,9.0,0.0,7.0,49100.0,0
20.0,1,2.49,475.0,2.74,0,3.0,5.0,4.0,5.0,42000.0,2
25.0,0,3.46,176.0,3.7,5,3.0,0.0,5.0,2.0,32300.0,2
28.0,0,3.5,421.0,3.59,3,1.0,3.0,0.0,10.0,55200.0,0
25.0,0,2.79,971.0,2.89,0,0.0,4.0,2.0,5.0,33600.0,3
21.0,0,2.42,932.0,3.45,4,1.0,5.0,1.0,1.0,58000.0,3
19.0,1,3.04,572.0,3.14,3,4.0,5.0,4.0,10.0,76900.0,2
25.0,0,3.84,461.0,2.68,6,4.0,4.0,0.0,6.0,67300.0,0
25.0,0,3.28,864.0,3.45,5,4.0,2.0,5.0,2.0,50500.0,0
27.0,1,2.35,254.0,3.37,1,3.0,1.0,5.0,1.0,59400.0,0
21.0,1,3.37,520.0,3.24,1,3.0,6.0,5.0,1.0,39600.0,0
20.0,0,2.85,903.0,3.24,0,0.0,0.0,1.0,1.0,30300.0,3
19.0,1,3.18,107.0,3.37,0,2.0,4.0,2.0,4.0,52000.0,3
26.0,0,3.47,171.0,2.77,6,1.0,3.0,4.0,5.0,41000.0,0
18.0,1,3.03,58.0,3.74,1,2.0,6.0,0.0,5.0,29400.0,2
24.0,0,3.63,337.0,2.32,1,3.0,1.0,1.0,1.0,25000.0,0
22.0,0,3.44,342.0,3.77,0,1.0,7.0,2.0,6.0,45500.0,0
25.0,0,3.23,942.0,2.68,4,3.0,8.0,3.0,3.0,64900.0,0
21.0,1,2.3,290.0,2.25,1,0.0,9.0,0.0,4.0,47600.0,0
24.0,0,3.67,84.0,3.2,0,1.0,0.0,5.0,5.0,46900.0,0
22.0,1,3.87,117.0,2.75,2,3.0,4.0,5.0,4.0,49200.0,0
22.0,1,2.27,712.0,3.63,1,4.0,3.0,2.0,4.0,35700.0,2
26.0,2,2.98,534.0,2.86,3,4.0,4.0,1.0,10.0,43400.0,0
26.0,0,2.52,219.0,3.34,5,3.0,8.0,5.0,1.0,68800.0,0
26.0,0,3.51,738.0,2.62,6,2.0,2.0,4.0,2.0,72900.0,3
29.0,1,3.44,917.0,2.42,5,0.0,0.0,1.0,2.0,65700.0,0
23.0,1,2.28,783.0,2.78,0,0.0,2.0,5.0,2.0,61600.0,2
23.0,1,3.75,901.0,3.21,1,3.0,3.0,4.0,10.0,73200.0,0
22.0,0,2.36,102.0,3.31,1,0.0,1.0,2.0,1.0,33700.0,2
26.0,0,3.59,657.0,3.16,4,1.0,0.0,2.0,10.0,90800.0,0
27.0,0,2.91,456.0,3.98,0,0.0,0.0,1.0,8.0,25000.0,2
25.0,0,2.66,659.0,3.38,3,4.0,7.0,1.0,1.0,45100.0,2
24.0,1,2.32,773.0,3.86,1,3.0,3.0,4.0,8.0,25000.0,0
24.0,1,2.34,791.0,2.24,2,1.0,1.0,0.0,1.0,61300.0,0
23.0,1,3.32,851.0,2.12,6,0.0,9.0,1.0,10.0,32500.0,2
22.0,1,3.1,526.0,2.62,0,4.0,2.0,5.0,3.0,34100.0,0
21.0,1,2.24,266.0,2.27,1,2.0,7.0,0.0,9.0,70600.0,0
20.0,0,2.23,287.0,3.05,5,0.0,5.0,0.0,8.0,46300.0,0
20.0,1,2.14,141.0,3.04,4,4.0,7.0,0.0,2.0,59600.0,0
23.0,0,3.49,895.0,3.15,4,4.0,9.0,2.0,4.0,43000.0,0
21.0,1,3.42,406.0,3.49,6,4.0,4.0,2.0,8.0,35800.0,2
29.0,2,2.12,293.0,3.94,0,4.0,2.0,0.0,9.0,63400.0,0
29.0,0,3.12,935.0,3.76,0,2.0,5.0,0.0,7.0,52600.0,2
23.0,0,2.17,906.0,2.24,0,3.0,9.0,2.0,1.0,53200.0,3
20.0,1,3.81,31.0,2.68,3,4.0,7.0,4.0,8.0,41100.0,3
21.0,0,3.81,171.0,2.51,2,3.0,4.0,5.0,1.0,47500.0,0
26.0,0,3.4,355.0,2.35,4,2.0,4.0,3.0,9.0,41000.0,2
22.0,1,3.85,205.0,3.09,0,2.0,2.0,1.0,8.0,61400.0,2
24.0,1,3.62,478.0,3.11,3,1.0,2.0,0.0,4.0,50500.0,3
27.0,1,3.66,994.0,2.45,0,1.0,7.0,2.0,10.0,59300.0,3
19.0,0,3.14,932.0,3.42,0,4.0,0.0,0.0,4.0,45200.0,2
22.0,0,2.61,291.0,3.47,3,3.0,3.0,0.0,4.0,76900.0,2
26.0,0,2.44,111.0,2.04,2,2.0,8.0,0.0,6.0,49000.0,0
28.0,1,2.65,68.0,2.79,6,0.0,5.0,0.0,2.0,55300.0,0
20.0,1,3.26,695.0,3.78,4,1.0,5.0,4.0,4.0,58700.0,2
26.0,0,2.35,373.0,3.04,1,1.0,9.0,1.0,4.0,37500.0,0
28.0,1,2.52,196.0,2.7,5,0.0,6.0,1.0,8.0,44800.0,0
23.0,0,2.94,126.0,2.51,0,3.0,6.0,2.0,2.0,58500.0,3
21.0,0,2.47,687.0,2.49,2,3.0,5.0,4.0,8.0,26900.0,1
24.0,1,3.18,262.0,2.2,4,3.0,8.0,4.0,10.0,56400.0,0
25.0,0,3.85,887.0,3.63,1,4.0,7.0,1.0,2.0,28900.0,3
23.0,1,3.5,924.0,2.17,0,4.0,7.0,2.0,9.0,27600.0,3
22.0,0,3.33,798.0,2.58,5,0.0,1.0,4.0,9.0,33500.0,2
23.0,1,3.17,155.0,2.09,1,2.0,6.0,2.0,6.0,57000.0,0
22.0,0,2.98,581.0,3.56,3,0.0,0.0,1.0,10.0,89700.0,3
25.0,1,2.37,108.0,2.08,5,2.0,9.0,0.0,5.0,30900.0,0
18.0,1,3.79,423.0,2.62,4,0.0,7.0,5.0,7.0,51000.0,3
28.0,0,2.5,35.0,3.15,2,4.0,2.0,5.0,8.0,64800.0,0
24.0,1,2.18,871.0,2.82,2,3.0,8.0,5.0,8.0,57700.0,2
27.0,0,3.5,44.0,2.56,4,1.0,4.0,4.0,3.0,39800.0,0
27.0,1,2.35,655.0,2.55,6,0.0,6.0,2.0,3.0,60300.0,2
28.0,0,2.74,723.0,3.6,6,0.0,6.0,0.0,5.0,42300.0,3
19.0,1,2.06,990.0,3.95,1,1.0,8.0,1.0,5.0,47900.0,0
26.0,0,2.27,998.0,2.7,3,0.0,1.0,3.0,2.0,36700.0,2
18.0,1,2.35,416.0,2.08,1,3.0,3.0,5.0,5.0,66200.0,3
28.0,1,2.11,1000.0,2.07,0,1.0,7.0,4.0,1.0,54400.0,3
27.0,1,3.31,285.0,3.52,2,1.0,4.0,4.0,7.0,45600.0,3
23.0,0,3.67,447.0,3.1,1,3.0,4.0,2.0,7.0,54900.0,2
26.0,1,2.75,518.0,3.57,1,3.0,2.0,1.0,1.0,51400.0,2
18.0,0,3.75,730.0,3.39,4,1.0,4.0,5.0,3.0,54600.0,0
21.0,0,2.43,27.0,3.82,5,3.0,6.0,1.0,8.0,61600.0,0
21.0,1,2.65,227.0,3.77,2,3.0,3.0,4.0,9.0,54700.0,0
26.0,0,2.3,796.0,3.58,2,3.0,7.0,4.0,3.0,37700.0,0
28.0,1,3.24,901.0,2.95,6,1.0,5.0,5.0,6.0,25000.0,0
22.0,1,2.84,425.0,2.62,6,0.0,5.0,5.0,6.0,61400.0,2
22.0,0,3.23,568.0,3.01,2,2.0,5.0,2.0,6.0,41600.0,0
23.0,0,3.52,368.0,3.0,5,1.0,3.0,2.0,5.0,66800.0,0
18.0,0,3.09,310.0,3.22,1,2.0,2.0,3.0,6.0,27900.0,0
18.0,1,3.26,848.0,2.37,0,3.0,9.0,0.0,6.0,36100.0,0
26.0,1,3.87,105.0,3.31,1,3.0,5.0,2.0,10.0,48200.0,3
20.0,1,2.6,18.0,2.91,5,0.0,5.0,0.0,6.0,51600.0,2
21.0,0,2.72,205.0,3.24,0,3.0,1.0,4.0,8.0,64200.0,2
18.0,0,3.44,43.0,2.48,2,2.0,9.0,3.0,6.0,65700.0,0
26.0,0,3.22,89.0,2.87,4,1.0,8.0,3.0,3.0,49200.0,2
25.0,1,2.36,586.0,2.42,0,1.0,3.0,3.0,7.0,61300.0,2
19.0,1,2.75,157.0,3.75,6,0.0,3.0,1.0,6.0,25000.0,0
25.0,1,2.94,266.0,2.98,4,2.0,9.0,5.0,9.0,45000.0,1
24.0,1,2.84,134.0,2.45,5,3.0,7.0,5.0,4.0,62100.0,3
28.0,1,2.36,464.0,2.08,2,4.0,2.0,4.0,1.0,51100.0,1
23.0,0,3.85,601.0,3.35,5,0.0,9.0,1.0,6.0,71800.0,0
18.0,0,3.52,748.0,2.43,3,0.0,6.0,1.0,9.0,35900.0,3
24.0,0,2.96,132.0,3.98,0,4.0,6.0,3.0,8.0,63400.0,0
27.0,1,3.36,741.0,3.07,0,1.0,1.0,1.0,2.0,42700.0,2
24.0,1,3.79,34.0,2.58,5,1.0,2.0,4.0,3.0,57400.0,3
26.0,0,2.27,83.0,3.32,4,1.0,3.0,4.0,8.0,37000.0,0
18.0,1,2.5,929.0,2.55,3,4.0,1.0,1.0,9.0,52200.0,0
19.0,0,3.09,132.0,3.64,3,3.0,8.0,5.0,8.0,63100.0,0
28.0,0,3.6,428.0,2.62,2,3.0,9.0,4.0,10.0,61600.0,2
26.0,1,2.07,866.0,3.98,4,2.0,5.0,5.0,1.0,51800.0,2
26.0,0,3.97,204.0,3.21,1,2.0,0.0,0.0,3.0,62300.0,2
23.0,1,2.91,799.0,3.69,3,1.0,0.0,1.0,8.0,59700.0,2
23.0,0,2.72,336.0,2.15,5,4.0,7.0,3.0,1.0,45500.0,3
21.0,0,2.59,962.0,2.7,0,0.0,5.0,3.0,7.0,52800.0,3
21.0,1,2.35,497.0,3.47,3,3.0,9.0,4.0,4.0,63200.0,0
22.0,1,3.58,442.0,3.31,5,4.0,6.0,4.0,7.0,77900.0,0
20.0,0,3.91,828.0,2.39,2,2.0,5.0,3.0,4.0,58300.0,3
18.0,0,2.83,258.0,2.71,2,3.0,1.0,0.0,8.0,32700.0,0
18.0,1,3.9,292.0,2.53,0,3.0,2.0,3.0,6.0,56000.0,0
29.0,0,3.65,966.0,3.23,0,4.0,7.0,1.0,10.0,77700.0,3
24.0,1,2.96,125.0,2.69,0,2.0,3.0,3.0,10.0,40300.0,2
18.0,1,3.35,956.0,2.62,1,4.0,7.0,2.0,8.0,30400.0,2
18.0,1,2.87,663.0,2.41,0,0.0,2.0,0.0,1.0,57600.0,0
20.0,1,3.12,871.0,2.82,4,3.0,1.0,0.0,9.0,50900.0,3
27.0,1,2.12,759.0,2.39,2,4.0,6.0,3.0,9.0,51300.0,0
21.0,2,3.39,175.0,3.93,2,4.0,0.0,2.0,6.0,47000.0,0
21.0,1,2.11,884.0,2.31,3,0.0,2.0,1.0,9.0,41700.0,3
19.0,1,3.63,492.0,3.83,0,4.0,1.0,3.0,6.0,39300.0,0
18.0,1,3.65,869.0,2.86,1,3.0,4.0,1.0,6.0,54400.0,2
20.0,0,2.47,814.0,2.76,4,1.0,1.0,2.0,4.0,60700.0,2
28.0,0,2.65,80.0,2.46,6,1.0,9.0,3.0,3.0,44700.0,0
21.0,1,2.96,619.0,3.27,3,2.0,4.0,3.0,3.0,69700.0,2
20.0,1,3.19,812.0,3.37,4,0.0,2.0,1.0,2.0,50600.0,2
25.0,1,2.57,915.0,2.94,5,2.0,8.0,3.0,4.0,61500.0,0
27.0,1,3.18,305.0,2.11,1,1.0,9.0,2.0,9.0,43600.0,2
18.0,1,2.6,510.0,3.84,0,0.0,8.0,3.0,7.0,52200.0,0
19.0,1,2.11,344.0,3.96,1,4.0,7.0,4.0,3.0,55300.0,2
24.0,1,2.01,570.0,2.86,6,4.0,4.0,2.0,8.0,48400.0,2
21.0,0,2.2,91.0,3.23,4,3.0,9.0,0.0,9.0,32500.0,2
25.0,1,3.58,647.0,2.9,1,1.0,6.0,1.0,1.0,69100.0,3
28.0,0,3.92,862.0,2.64,5,4.0,1.0,5.0,1.0,47900.0,0
20.0,0,2.85,169.0,2.15,6,0.0,2.0,5.0,9.0,25000.0,0
23.0,0,3.03,334.0,2.91,6,4.0,1.0,2.0,9.0,42900.0,0
26.0,1,2.29,634.0,3.64,4,2.0,9.0,5.0,7.0,73900.0,2
18.0,1,3.1,236.0,2.03,6,2.0,0.0,0.0,3.0,68100.0,0
18.0,1,2.29,399.0,3.16,4,2.0,2.0,0.0,4.0,54100.0,2
25.0,0,3.22,588.0,3.76,1,2.0,3.0,2.0,7.0,62700.0,0
20.0,1,3.87,821.0,2.44,5,2.0,8.0,0.0,9.0,71200.0,1
22.0,0,2.39,477.0,2.37,0,3.0,1.0,0.0,8.0,51700.0,2
18.0,0,3.53,535.0,3.54,2,2.0,8.0,5.0,8.0,65900.0,0
22.0,1,2.05,845.0,2.51,2,3.0,0.0,4.0,1.0,38100.0,2
28.0,0,2.75,585.0,2.38,1,3.0,8.0,3.0,6.0,34000.0,2
23.0,1,2.22,88.0,2.76,0,4.0,5.0,5.0,6.0,50300.0,1
25.0,1,2.7,615.0,2.79,2,0.0,7.0,5.0,5.0,61100.0,2
20.0,1,2.35,606.0,3.75,5,2.0,2.0,4.0,1.0,68900.0,0
20.0,1,2.75,961.0,3.24,6,0.0,7.0,3.0,3.0,48500.0,1
29.0,0,2.84,828.0,2.81,1,1.0,8.0,0.0,4.0,37600.0,0
28.0,1,2.6,778.0,3.07,1,3.0,6.0,3.0,10.0,82400.0,2
28.0,1,3.31,253.0,3.91,3,1.0,3.0,4.0,7.0,47100.0,2
27.0,0,3.84,358.0,2.23,3,3.0,5.0,1.0,5.0,34900.0,0
26.0,0,2.8,58.0,2.42,3,2.0,5.0,1.0,2.0,58700.0,1
21.0,1,2.38,943.0,3.93,4,1.0,1.0,3.0,3.0,100600.0,0
21.0,0,2.54,399.0,3.91,0,4.0,1.0,1.0,1.0,51400.0,0
29.0,0,3.71,521.0,2.35,1,1.0,4.0,2.0,6.0,51200.0,0
24.0,1,3.14,525.0,2.29,3,3.0,0.0,1.0,8.0,61300.0,3
19.0,1,2.91,919.0,2.84,1,3.0,4.0,3.0,4.0,64100.0,0
25.0,1,2.3,417.0,2.1,6,0.0,9.0,0.0,2.0,32400.0,0
23.0,0,2.9,393.0,3.31,3,1.0,2.0,4.0,4.0,72400.0,0
20.0,0,2.56,643.0,2.15,1,4.0,2.0,1.0,10.0,48200.0,0
26.0,0,3.89,222.0,2.12,0,2.0,7.0,3.0,4.0,51000.0,2
22.0,0,3.77,329.0,2.97,4,0.0,2.0,4.0,5.0,33000.0,0
25.0,1,2.17,372.0,3.92,5,1.0,2.0,2.0,3.0,45100.0,0
24.0,1,3.03,511.0,2.85,0,0.0,0.0,0.0,9.0,71400.0,0
25.0,1,2.45,153.0,2.71,0,1.0,7.0,5.0,7.0,67200.0,2
24.0,0,2.82,893.0,4.0,5,2.0,9.0,4.0,9.0,56900.0,0
20.0,0,3.75,879.0,3.06,3,2.0,9.0,5.0,7.0,25000.0,2
19.0,1,3.06,984.0,2.75,0,4.0,5.0,4.0,10.0,39200.0,0
24.0,0,2.67,480.0,2.77,4,0.0,7.0,3.0,4.0,56500.0,3
